video_id,title,publishedAt,channelId,category,channelTitle,categoryId,trending_date,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,publish_date,publish_time,publish_hour,days_before_trend,views_per_day
Z22xcSymd9c,RRB NTPC CBT 1 | Breaking News | इस महीने के अंत तक परीक्षा तिथि घोषित.. | By Vivek Sir,2019-11-17T10:06:36.000Z,UCgVg6dmZHCxze_ay0bolPew,Education,Examपुर,27,2019-11-19,exampur|rrb ntpc exam date|rrb ntpc offcial exam date|ntpc cbt 1 exam date|ntpc exam date by exampur|ntpc exam date by vivek sir|ntpc conform exam date|rrb ntpc official notice|rrb ntpc class exampur|rrb ntpc gk exampur|rrb ntpc maths exampur|rrb ntpc science exampur|ntpc science by vivek sir|ntpc chemistry by vivek sir|rrb ntpc physics exampur|ntpc exam date official notice|vivek sir,152469,14523,632,2073,https://i.ytimg.com/vi/Z22xcSymd9c/default.jpg,False,False,2019-11-17,10:06:36,10,2,76234.5
1aheRpmurAo,The Census: Last Week Tonight with John Oliver (HBO),2019-11-18T07:30:00.000Z,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,LastWeekTonight,24,2019-11-19,[none],2862541,68351,2132,5571,https://i.ytimg.com/vi/1aheRpmurAo/default.jpg,False,False,2019-11-18,07:30:00,7,1,2862541.0
VuhuqgQCrMI,ಗೋಕಾಕ್ ಅಖಾಡದಲ್ಲಿ ದಿಢೀರ್ ಟ್ವಿಸ್ಟ್ : ಚುನಾವಣಾ ಕಣದಲ್ಲಿ ಇಬ್ಬರಲ್ಲ ಮೂವರು ಸಹೋದರರ ಸವಾಲ್,2019-11-18T09:56:01.000Z,UC55LzMuR6ZeSpJMNCAfzb8w,News & Politics,Btv News Kannada Ɩ ಬಿಟಿವಿ ನ್ಯೂಸ್ ಕನ್ನಡ,25,2019-11-19,#BtvNewsLive|#BtvKannada|ಗೋಕಾಕ್ ಅಖಾಡದಲ್ಲಿ ದಿಢೀರ್ ಟ್ವಿಸ್ಟ್ : ಚುನಾವಣಾ ಕಣದಲ್ಲಿ ಇಬ್ಬರಲ್ಲ ಮೂವರು ಸಹೋದರರ ಸವಾಲ್,26392,107,8,3,https://i.ytimg.com/vi/VuhuqgQCrMI/default.jpg,False,False,2019-11-18,09:56:01,9,1,26392.0
0vqEFVu4LwQ,HOW TO WASTE LIFE? ज़िन्दगी बर्बाद करने के 7 तरीके 7 HABITS TO WASTE YOUR LIFE !!!!,2019-11-17T05:58:29.000Z,UCfhbydY40P2Lli9HuBz8cdA,Education,SeeKen,27,2019-11-19,7 habits to waste life|how to waste life|instagram|seeken|book summary in hindi|books in hindi|habits to change life|dont watch tv|television truth|availability bias in hindi|how to stop worrying in hindi|no more nice guy in hindi|how to say no,145752,10218,246,506,https://i.ytimg.com/vi/0vqEFVu4LwQ/default.jpg,False,False,2019-11-17,05:58:29,5,2,72876.0
jdCoUCk6Et0,DOLLAR | G KHAN FT. GARRY SANDHU | FULL OFFICIAL VIDEO | FRESH MEDIA RECORDS,2019-11-14T12:26:04.000Z,UCQjHoPr0kqN83Mmihy7nsWw,Music,Fresh Media Records,10,2019-11-19,GARRY SANDHU|FRESH MEDIA RECORDS|G KHAN|SIDHUMOSSEWALA|KARAN AUJLA|AMMY VIRK|JASSIE GILL|DOLLOR BY G KHAN LIVE|NEHA KAKKAR|SAD SONG OF THE YEAR 2019|BEST SAD SONG PUNJABI,1572617,84158,1404,3619,https://i.ytimg.com/vi/jdCoUCk6Et0/default.jpg,False,False,2019-11-14,12:26:04,12,5,314523.4
egbBAgxgsaM,सर्दियों मे ऐसा सूप बनाएंगे तो बिना दौड़े पतले हो जाएंगे| हेल्दी टेस्टी वेजिटेबल सूप |Vegetable Soup,2019-11-16T11:32:01.000Z,UCfD08FDOGbzIxCduGKkJ0Xg,People & Blogs,bharatzkitchen HINDI,22,2019-11-19,हेल्दी और टेस्टी वेजिटेबल सूप|soup banane ka tarika|vegetable soup recipe in hindi|how to make vegetable soup|vegetable soup recipe|vegetable soup in hindi|mix vegetable soup recipe|healthy soup for kids|वेजिटेबल सूप|healthy soup,460659,13440,456,588,https://i.ytimg.com/vi/egbBAgxgsaM/default.jpg,False,False,2019-11-16,11:32:01,11,3,153553.0
qeJM7uGcuYw,Bigg Boss 13 | Himanshi Sharing Parantha with Sid | Watch Unseen Undekha on VOOT,2019-11-15T08:50:01.000Z,UCFHhFwEdsLs2wuvh1YdChHw,Entertainment,Voot,24,2019-11-19,Bigg Boss|Salman Khan|Himanshi Khurana|J star|Punjabi song|girlfriend|Aloo Paratha,1074594,14740,750,829,https://i.ytimg.com/vi/qeJM7uGcuYw/default.jpg,False,False,2019-11-15,08:50:01,8,4,268648.5
PTN5QJ9_wWE,Dhee Champions | 13th November 2019 | Full Episode | ETV Telugu,2019-11-13T18:39:40.000Z,UCoY_p16GEbOQPgES1-wXpYg,Entertainment,ETV Dhee,24,2019-11-19,etv shows|eenadu television|padutha theeyaga|super2|Dhee10|dhee Jodi|jabardasth|extra jabardsth|cash|genes|swarabhishekam|etv20|manasu mamatha|swathi chinukulu|naperu meenakshi|funny task|intro|bhargav|rishika|govind|husna|piyush|ankitha|Rahul|darshini|sai|malavika|saketh|priyanka|reality show|dance,4090287,30344,3961,0,https://i.ytimg.com/vi/PTN5QJ9_wWE/default.jpg,True,False,2019-11-13,18:39:40,18,6,681714.5
EPcrnLhrFzo,Wi-Fi Eh Life u Short film | CAPDT,2019-11-16T12:30:00.000Z,UCm2Q5o3WbfDbgVnLZFF9wLA,Entertainment,CAPDT,24,2019-11-19,nayani pavani|nayani pavani instagram|nayani pavani shortfilm|nayani pavani latest shortfilm|pelli choopulu|capdt facebook|capdt latest video,175942,9445,277,670,https://i.ytimg.com/vi/EPcrnLhrFzo/default.jpg,False,False,2019-11-16,12:30:00,12,3,58647.333333333336
4DUOXfxt-hM,ரயில்களுக்குப் பின்னால் ஓடி பயணிகளின் உயிர்களை காக்கும் ‘சின்னப்பொண்ணு’,2019-11-18T03:38:39.000Z,UCmyKnNRH0wH-r8I-ceP-dsg,News & Politics,Puthiyathalaimurai TV,25,2019-11-19,tamil news|tamil latest news|tamil cinema news|tamil news live|tamil|tamil trending news|news|tamil cinema|live tamil news|tamil actress|tamil news today|latest tamil news|latest news|tamil breaking news|tamil hot breaking news|tamil cinema latest news|tamil cinema news latest|breaking news|news tamil|tamil crowd|kollywood news|news today tamil|viral news|Puthiyathalaimurai|Puthiyathalaimurai news,415330,32952,308,1034,https://i.ytimg.com/vi/4DUOXfxt-hM/default.jpg,False,False,2019-11-18,03:38:39,3,1,415330.0
LneLywLq864,ரஜினி-கமல்...சட்டமன்ற தேர்தலில் புதுக்கூட்டணி? | தி இம்பர்ஃபெக்ட் ஷோ‌ 18/11/2019,2019-11-18T13:30:00.000Z,UCEhsOgK2u8GDDoynMCj78Ng,News & Politics,Vikatan TV,25,2019-11-19,Vikatan vikatantv vikadan tamilnadu politics vikatanwebtv|the imperfect show|vikatan imperfect show|imperfect show vikatan|imperfect show|kamal 60|kamal 60 years|kamal 60 reaction|kamal 60 years in cinema|kamal 60 rajini speech|kamal 60 function|stalin|edappadi|bjp|modi|nirmalasitharaman|pm modi|ops|eps,66567,1600,101,520,https://i.ytimg.com/vi/LneLywLq864/default.jpg,False,False,2019-11-18,13:30:00,13,1,66567.0
tTUlUjNUidU,अपना दिमाग चलाना सीखो | HOW TO USE BRAIN CORRECTLY | DEEMAG TEZ KAISE KARE,2019-11-17T04:39:28.000Z,UCurYxozQbvKn-oNUxNJh45Q,Education,GREAT IDEAS GREAT LIFE,27,2019-11-19,demaag tez kaise kare|boost your brain power and subconscious mind|how to use brain correctly|how to boost brain and memory power|deemag tez karne ke tareeke|unbeatable mind|gigl|how to increase memory power|bhulne ki beemari se kaise chutkara paaye|how to increase brain power and concentration|memory booster,158866,10567,225,404,https://i.ytimg.com/vi/tTUlUjNUidU/default.jpg,False,False,2019-11-17,04:39:28,4,2,79433.0
l1C1AUSTl9I,AKILA-வோட HairStyle Secrets - Eeramana Rojave Shyam and Gayathri Fun filled Interview | LittleTalks,2019-11-16T17:15:26.000Z,UC9-od3vuwuVSFQF1CizTD7w,Entertainment,Little Talks,24,2019-11-19,Little talks|eeramana rojave serial|eeramana rojave serial promo|eeramana rojave songs hd|vetri malar romance|vetri malar whatsapp status|pugazh akila|akila hairstyle|eeramana rojave akila hairstyle|eeramana rojave akila pugazh|eeramana rojave akila pugazh scenes|eeramana rojave akila pugazh romance|akila pugazh interview|gayathri shyam|vijay tv serial promo|vijay tv eeramana rojave serial|vijay tv eeramana rojave serial today|vijay tv eeramana rojave,179123,3812,102,179,https://i.ytimg.com/vi/l1C1AUSTl9I/default.jpg,False,False,2019-11-16,17:15:26,17,3,59707.666666666664
XHOZkedLGcA,TikTok Puts Relationships At Stake- Jibana Do Chakire Ashara Alok,2019-11-16T05:14:13.000Z,UCCgLMMp4lv7fSD2sBz1Ai6Q,News & Politics,OTV,25,2019-11-19,otv|otv news|odisha tv|odishatv|odisha news|latest odisha news|odisha current news|breaking news odisha|otv odisha|odisha tv latest|latest news otv|latest odia News|naveen patnaik|bhubaneswar|bhubaneswar news|ଓଟିଭି|ଓଡିଶା ଖବର|ଓଡ଼ିଆ news|tik tok video|tiktok budhi otv|otv tiktok budhi|funny tiktok|tiktok otv news,503374,7210,425,485,https://i.ytimg.com/vi/XHOZkedLGcA/default.jpg,False,False,2019-11-16,05:14:13,5,3,167791.33333333334
M4GHN3wHWHA,செவாய்க்கிழமை கேட்ட வரங்களை அள்ளித்தரும் சக்திவாய்ந்த துர்கை அம்மன் பாடல்கள்,2019-11-18T19:00:02.000Z,UCuRfy8yfOiB4pGd_AU3-QnA,Music,VejayAudios,10,2019-11-19,durgai amman song|durgai amman padal|jaya jaya devi song|jaya jaya devi durga devi saranam|raksha raksha jagan madha,66876,341,64,15,https://i.ytimg.com/vi/M4GHN3wHWHA/default.jpg,False,False,2019-11-18,19:00:02,19,1,66876.0
Z2N6RP6-0Ns,BOYS ARE NOT ALWAYS WRONG | Yogesh Kathuria,2019-11-16T07:54:08.000Z,UCnkNLPbMuBHpdwvblVL5kIA,Entertainment,Yogesh Kathuria,24,2019-11-19,Yogesh Kathuria|Yogesh Kathuria New Video|Yogesh Kathuria Comedy|Yogesh BakLol Video|Yogesh Kathuria BakLol Video|BakLol New Video|Yogesh Kathuria BakLol|Har Ladka Galat Nahi hota|Har Ladka ek jaisa nahi hota|Boys are not always wrong|teacher vs students|pankaj sharma|baklo video|viral video|emotional story|heart touching video|comedy|yogesh new video,304124,13104,630,965,https://i.ytimg.com/vi/Z2N6RP6-0Ns/default.jpg,False,False,2019-11-16,07:54:08,7,3,101374.66666666667
IFpLp7_IoKI,Jack and Daniel - Moviebuff Sneek Peak | Dileep | Arjun Sarja |  SL Puram Jayasurya,2019-11-16T11:30:01.000Z,UCd3SZzlH4rzgvrcxiCV5r8Q,Entertainment,Moviebuff Malayalam,24,2019-11-19,Moviebuff Spotlight|Moviebuff|Moviebuff Sneak Peek|MBSneakPeek|Malayalam Movie|Malayalam Movie Trailer|Malayalam Movie Teaser|New Malayalam Movie 2019|Anju Kurian|Arjun Sarja|Dileep Pillai|Aju Varghese|Saiju Kurup|SL Puram Jayasurya|Shaan Rahman|ജാക്ക് & ഡാനിയേൽ,183740,5952,445,305,https://i.ytimg.com/vi/IFpLp7_IoKI/default.jpg,False,False,2019-11-16,11:30:01,11,3,61246.666666666664
J8JITf0cwyg,Mahabharatam-29 | Baarbaarika Full Story | Vikram Aditya Latest Videos | EP 203 | #Mahabharatam,2019-11-16T02:39:43.000Z,UCqR14yApZM2ZAOTY0qrKIGw,Entertainment,Vikram Aditya,24,2019-11-19,Mahabharatam-29|Baarbaarika Full Story|Vikram Aditya Latest Videos|EP 203|#Mahabharatam|Mahabharatam|mahabharatam by vikramaditya|mahabharatam story in telugu|Baarbaarika|Baarbaarika story|Vikram Aditya Videos|Vikram Aditya|vikramaditya's mahabharatam|vikram aditya latest episode|vikram aditya latest video mahabharat|vikram aditya latest videos mb 29|vikram aditya latest videos|vikram aditya latest video|unknown facts|interesting stories,275128,10866,294,1224,https://i.ytimg.com/vi/J8JITf0cwyg/default.jpg,False,False,2019-11-16,02:39:43,2,3,91709.33333333333
KKzW8quTxnE,13 Sibling Prank Wars! Funny Sister Pranks!,2019-11-16T15:00:08.000Z,UCWwqHwqLSrdWMgp5DZG5Dzg,Howto & Style,Troom Troom,26,2019-11-19,prank|pranks|best pranks|pranks video|funny|joke|how to prank|prank wars|prank ideas|easy pranks|funny pranks|funny pranks videos|pranks for friends|easy pranks to do at home|pranks on sister|best pranks for prank wars|best pranks for home|Sibling Prank Wars|Funny Sister Pranks|Sister Pranks|Funny Sister,1929052,17500,1958,592,https://i.ytimg.com/vi/KKzW8quTxnE/default.jpg,False,False,2019-11-16,15:00:08,15,3,643017.3333333334
lT4uTuV_tJM,സായിപ്പിനെ തെറി പഠിപ്പിച്ചപ്പോൾ😈,2019-11-16T13:30:01.000Z,UCkJfmb163NsCn5RilDm7Q6g,Entertainment,Karthik Surya,24,2019-11-19,foreigner in kerala|malayalam|karthik surya|language|luke damant|luke daman accident|luke damant trivandrum|karthik surya luke|karthik surya luke damant|karthik surya foreigner|trivandrum city view|kerala vlog|kerala,224085,17074,377,2754,https://i.ytimg.com/vi/lT4uTuV_tJM/default.jpg,False,False,2019-11-16,13:30:01,13,3,74695.0
FqFuTqF5hkc,[FINAL] Mexico v Brazil Highlights - FIFA U17 World Cup 2019 ™,2019-11-18T02:50:37.000Z,UCpcTrCXblq78GZrTUTLWeBw,Sports,FIFATV,17,2019-11-19,Mexico v Brazil Highlights|fifa u17 world cup|fifa u17|fifa u17 final|fifa u17 world cup 2019|mundial sub 17|sub 17 mundial 2019|Mexico|Brazil|Brasil|Football|FIFA|Goals|Soccer|Futbol|Futebol|Calcio|Voetbal|Lazaro|Kaio Jorge|Kaio Jorge goals|fifa u17 world cup video|mexico v brazil u17|Lazaro goals|mexico v brazil sub 17|fifa u17 world cup brazil|mundial sub 17 brazil 2019|football highlights|soccer highlights,540458,8098,1235,3044,https://i.ytimg.com/vi/FqFuTqF5hkc/default.jpg,False,False,2019-11-18,02:50:37,2,1,540458.0
vvvn8BDwID8,The SELFIE World | Funcho,2019-11-16T08:38:03.000Z,UCB_l9j53BhS-UNxXO4y282A,Comedy,Funcho,23,2019-11-19,types of selfies|selfie|funcho|fun cho|fancho|funchod|funcho entertainment|selfie song|selfie le le|photos|the selfie world|people while taking selfie|mobile camera|comedy videos|funny videos|selfi|selfie camera|funny selfie|selfie comedy|seflie stick|selfie accident|selfie news|selfie bebo|selfie maine|selfe|thoughts|types of people|vines|funcho new video|funcho videos|dhruv shah|shyam sharma|selfie parachute|parachute selfie,269139,18532,546,928,https://i.ytimg.com/vi/vvvn8BDwID8/default.jpg,False,False,2019-11-16,08:38:03,8,3,89713.0
7IxRdYD5RbY,బియ్యం పిండి తో గుల్ల గా కరకరలాడే అప్పడాలు చేయండి | Rice flour appadalu | biyampindi appadalu |,2019-11-17T04:50:37.000Z,UCDIZSTdG0D8ZqDsbSlfZqDQ,People & Blogs,Teluginti vantalu,22,2019-11-19,బియ్యం పిండి తో గుల్ల గా కరకరలాడే అప్పడాలు చేయండి|rice flour appadalu|biyampindi appadalu|Teluginti vantalu|rice appadalu|rice flour chekkalu|rice chekkalu|rice chegodilu|rice flour snack Recipe|snack Recipe|new snack Recipe|quick snack Recipe|Telugu|Teluginti|kitchen|how to make chekkalu|how to make rice bites|chekkalu in Telugu|crispy rice chekkalu|easy snack Recipe|tea time snack Recipe|Telugu Recipes|Telugu vantalu,74984,678,79,27,https://i.ytimg.com/vi/7IxRdYD5RbY/default.jpg,False,False,2019-11-17,04:50:37,4,2,37492.0
r9VJpqoAr84,"Good Newwz - Official Trailer | Akshay, Kareena, Diljit, Kiara | Raj Mehta | In cinemas 27th Dec",2019-11-18T07:00:23.000Z,UCKQKIY2YlI4L5QVg7hhfjrQ,Film & Animation,Dharma Productions,1,2019-11-20,GoodNewwz|Good Newwz|Akshay Kumar|Kareena Kapoor Khan|Diljit Dosanjh|Kiara Advani|Karan Johar|Good Newwz Trailer|GoodNewwzTrailer|Latest Trailers|Comedy Trailer|Bollywood Trailer|Latest Bollywood Trailer|Movie Trailer|Dharma Movies|Cape of Good Films|Akshay Kumar Comedy|Akshay Kumar Trailer|Kareena Kapoor Funny|Akshay Kumar Funny|Family Film|Funny Movies|Dharma Productions|2019 Trailers|Diljit Dosanjh movies|Comedy,42826633,1030011,58930,16363,https://i.ytimg.com/vi/r9VJpqoAr84/default.jpg,False,False,2019-11-18,07:00:23,7,2,21413316.5
cffAGIYTEHU,"Tanhaji: The Unsung Warrior - Official Trailer | Ajay D, Saif Ali K, Kajol | Om Raut | 10 Jan 2020",2019-11-19T08:17:33.000Z,UCq-Fj5jknLsUf-MWSy4_brA,Entertainment,T-Series,24,2019-11-20,Tanhaji|ajay devgn|taanaji movie|tanaji full movie|tanaji trailer|tanhaji trailer|tanhaji the unsung warrior|tanhaji the unsung warrior trailer|taanaji the unsung warrior|taanaji movie trailer|ajay devgn tanhaji trailer|tanhaji official trailer out|saif ali khan new movie|ajay devgan song|tseries songs|t-series songs|new songs 2019|tanhaji official|tanhaji trailer official|saif ali khan|kajol|trailer|taanaji trailer|ajay devgan|tanhaji,26831540,721132,35748,53822,https://i.ytimg.com/vi/cffAGIYTEHU/default.jpg,False,False,2019-11-19,08:17:33,8,1,26831540.0
xBenpJNznJA,BB Ki Vines- | Ask BB- Episode 6 |,2019-11-19T13:30:04.000Z,UCqwUrj10mAEsqezcItqvwEw,Entertainment,BB Ki Vines,24,2019-11-20,askbb6|ask bb|bhuvan bam|sameer|titu mama|bb ki vines|funny|humour|comedy,3399053,398893,5710,19841,https://i.ytimg.com/vi/xBenpJNznJA/default.jpg,False,False,2019-11-19,13:30:04,13,1,3399053.0
Qm-PWmkYwy4,TERA TERA (Official Video) Tarsem Jassar | Western Penduz | New Punjabi Songs 2019,2019-11-19T04:34:50.000Z,UCyXTmEh_ftszgyO3FTe4-jA,Music,VehliJantaRecords,10,2019-11-20,[none],2551247,177149,2119,10379,https://i.ytimg.com/vi/Qm-PWmkYwy4/default.jpg,False,False,2019-11-19,04:34:50,4,1,2551247.0
ctJ4RiCRpH8,Combination (Full Video) | Amrit Maan | Dr Zeus | Latest Punjabi Song 2019 | Humble Music,2019-11-18T04:30:05.000Z,UCz2si8w1MqVtl1moygyGqpQ,Music,Humble Music,10,2019-11-20,combination|combination full video|combination amrit maan|dr zeus|combination punjabi song|latest punjabi songs 2019|punjabi songs|punjabi songs 2019|punjabi|punjabi music|punjabi romantic songs|punjabi sad songs|desi|humble music|gippy grewal|sidhu moose wala|sidhumoosewala,5939763,151955,5808,9455,https://i.ytimg.com/vi/ctJ4RiCRpH8/default.jpg,False,False,2019-11-18,04:30:05,4,2,2969881.5
SBm9fpLYuuw,Bigg Boss 13: Shehnaaz Gill Swayamvar Hindustani Bhau To Play His Father | Episode Update,2019-11-19T08:08:43.000Z,UC9Ej2_05WCSEouryUtHZR_w,Entertainment,Bollywood Headlines,24,2019-11-20,bollywoodheadlines|bigg boss 13|mahira sharma|biggboss 13|biggboss13|weekend ka vaar|siddharth shukla|asim|salmaankhan|siddharth hits asim|salmaan|today episode preview|bb13|rashmi|salman khan|mahira|day 52|asim riaz|sheffali|shefali|debo|manupunjabi|debolina|shehnaz|shehnaz gill|manu|aarti|arti|mahira sharma mother interview|bigg boss 13 contestants family interview|mahira sharma bigg boss 13|mahira sharma latest news,1064269,18728,834,1789,https://i.ytimg.com/vi/SBm9fpLYuuw/default.jpg,False,False,2019-11-19,08:08:43,8,1,1064269.0
gEV_Po7PeIY,Darshan Raval - Tu Mileya | Official Audio | Lijo George | Gaana Originals | Indie Music Label,2019-11-18T06:00:10.000Z,UCzAn-hBNSTjX-QMnHASZFfA,Music,DarshanRavalDZ,10,2019-11-20,darshan raval|tu mileya|tu mileya song|tu mileya darshan raval|ligo george|tu mileya latest track|tu mileya darshan raval song|darshan raval tu mileya|tu mileya lyrics|darshan raval songs|darshan raval new song|darshan raval song|darshan raval latest song|tu mileya full song|darshan raval tu mileya song|tu mileya video song|tu mileya official song|darshan raval hits|darshan raval new video|darshan new song 2019|darshan new video|latest songs,2706541,208707,2307,10007,https://i.ytimg.com/vi/gEV_Po7PeIY/default.jpg,False,False,2019-11-18,06:00:10,6,2,1353270.5
bUJ2D3sEDe0,"Arjun Suravaram Trailer - Nikhil Siddhartha, Lavanya Tripati | T Santhosh | Sam C S",2019-11-19T12:00:05.000Z,UCnSqxrSfo1sK4WZ7nBpYW1Q,Music,Lahari Music | T-Series,10,2019-11-20,NIKHIL SIDDARTH|LAVANYA TRIPATI|POSANI|VENNELA KISHORE|ArjunSuravaram|arjun suravaram trailer|nikhil latest movie trailer|nikhil latest movie teaser|Arjun Suravaram Teaser|mudra teaser|mudra trailer|lavanya in arjun suravaram|nikhil in suravaram|arjun suravaram songs|new telugu movies 2019|nikhil siddarth movies,901520,44989,714,1495,https://i.ytimg.com/vi/bUJ2D3sEDe0/default.jpg,False,False,2019-11-19,12:00:05,12,1,901520.0
rwQdNstRAjM,Interstellar (Full Video) | 3:00 AM Sessions | Badshah,2019-11-18T09:19:19.000Z,UCUQg_UBQfVjptn7Wqcgzz-w,Music,Badshah,10,2019-11-20,badshah|badshah live|punjabi music|rapper|rap|hip hop|desi hip hop|indian hip hop|indian hip hop scene|desi rap|desi rap battles|interstellar|3 am sessions|underground hip hop|underground rap|indian underground rap,1797016,73659,9816,5609,https://i.ytimg.com/vi/rwQdNstRAjM/default.jpg,False,False,2019-11-18,09:19:19,9,2,898508.0
w6Gbr5gzVH4,Sherni Full Song Video - Anmol Gagan Maan | New Punjabi Song 2019 | Saga Music | Jatti Sher,2019-11-19T03:29:54.000Z,UCuFwzKrS0wE43CSkyaHBGiQ,Music,SagaHits,10,2019-11-20,sherni|sherni anmol gagan maan song|sherni punjabi song 2019|sherni punjabi song anmol gagan maan|sherni anmol gagan maan|sherni punjabi song|punjabi song|punjabi song 2019|new punjabi song sherni|latest punjabi song|anmol gagan maan songs|anmol gagan maan|anmol gagan maan sherni song,1043952,45525,3088,3508,https://i.ytimg.com/vi/w6Gbr5gzVH4/default.jpg,False,False,2019-11-19,03:29:54,3,1,1043952.0
KaPXP8J2r7A,"Alitho Saradaga | 18th November 2019  | Rahul Sipligunj,Punarnavi   | ETV Telugu",2019-11-18T17:30:00.000Z,UCSs9H1cyB3OHdy8wkit8ZKg,Entertainment,etvteluguindia,24,2019-11-20,etvtelugu|AlithoJollygaa|comedian|scenes|videos|clips|skit|spoof|pooter|comedy|fails|HD|funny|compilation|free|full|movie|hot|latest|heroine|brahmanandam|songs|mahesh|news|live|audio|yoga|ayurveda|attack|accident|trailer|teaser|ragini mms|baahubali|galaxy|legend|ali 369 latest episode|ali 369 game show|bhale chance le|dammu game show|ali 369 hot|ali 369 all episodes|etv ali 369|ole ola|Ali tho Jallygaa|Alitho Saradaga,2313716,32321,3766,2199,https://i.ytimg.com/vi/KaPXP8J2r7A/default.jpg,False,False,2019-11-18,17:30:00,17,2,1156858.0
hAgouoE8xGw,"FilterCopy | When You Are The Only Guy In The Group | Ft. Viraj, Himika, Alisha and Shreya",2019-11-19T09:02:52.000Z,UC7IMq6lLHbptAnSucW1pClA,Entertainment,FilterCopy,24,2019-11-20,filtercopy|filter copy|silly things|things people say|annoying things|india|indians|people|funny people|himika bose|make joke of|funny video|trending video|viral video|friends|college|alishachopra|shreya gupto|viraj ghelani|happy internaltional mens day|beard|friendship|girl gang|only guy friend|break the beard|cute videos|date|love|relationship|friendship videos|movember,1042530,50463,1453,1179,https://i.ytimg.com/vi/hAgouoE8xGw/default.jpg,False,False,2019-11-19,09:02:52,9,1,1042530.0
zE-wnDCiSUs,ACTION & REACTION : Minister Kodali Nani vs Ambati Ramababu | YSRCP Party | Political Qube,2019-11-19T06:28:01.000Z,UC6-2LI8dZ9o4uq4AAnPaKcA,Entertainment,Political Qube,24,2019-11-20,newsqube|newsqubepublictalk|newsqube Talk|NewsQube public talk|movie public talk|telugu movies public talk|ACTION & REACTION : Minister Kodali Nani vs Ambati Ramababu|MLA Ambati Rambabu press meet|YCP MLA Ambati Rambabu updates|Ambati Rambabu latest speech|Ambati Rambabu Exclusive Interview|Ambati Rambabu Latest Interview|Ambati Rambabu Full Interview|Ambati Rambabu about ys jagan|Ambati Rambabu vs Pawan Kalyan|Ambati Rambabu latest press meet|kodali nani,408519,3633,1644,1371,https://i.ytimg.com/vi/zE-wnDCiSUs/default.jpg,False,False,2019-11-19,06:28:01,6,1,408519.0
ASSgsKz70eI,Azhagu - Tamil Serial | அழகு | Episode 608 | Sun TV Serials | 19 Nov 2019 | Revathy | Vision Time,2019-11-19T13:45:01.000Z,UCOpUWgNJq1kUlB3Z5KM7X-A,Entertainment,Vision Time Tamil,24,2019-11-20,Azhagu|அழகு|Azhagu Tamil Serial|Sun TV Serials|Thalaivasal Vijay|Vision Time|azhagu serial|azhagu serial today episode|azhagu serial yesterday episode|azhagu tamil serial|azhagu tamil serial today episode|azhagu tv serial|azhagu yesterday tamil serial|azhagu latest sun tv|azhagu latest serial|Revathy tamil serial|Revathy latest serial|Revathy sun tv serial|latest sun tv serial|azhagu latest episode|Full episode 608|19 november 2019,843301,6001,1073,708,https://i.ytimg.com/vi/ASSgsKz70eI/default.jpg,False,False,2019-11-19,13:45:01,13,1,843301.0
RxAtyaIreAU,Pagal Family | Yeh Saali Ashiqui | BakLol Video,2019-11-19T12:18:47.000Z,UCQfE97UMDGgKCFb7iGM8Btg,Entertainment,BakLol Video,24,2019-11-20,funny video|comedy video|viral video|vardhan puri|shivaleeka oberoi|ye saali ashiqui|pagal famoly|family comedy|family video|trending|youtube trending|viral,354605,14126,862,653,https://i.ytimg.com/vi/RxAtyaIreAU/default.jpg,False,False,2019-11-19,12:18:47,12,1,354605.0
yotSe3xC_D4,Akshay Kumar Love For His Son | Jaanwar | Karisma Kapoor | Shilpa Shetty | Action Movie,2019-11-18T14:30:04.000Z,UCF1JIbMUs6uqoZEY1Haw0GQ,Entertainment,Shemaroo,24,2019-11-20,Shemaroo|Shemaroo Entertainment|ShemarooMovies|Shemaroovideos|Jaanwar|Akshay Kumar|Scenes Compilation|Part 2|Best Bollywood Scenes|Bollywood Movie Scenes|Akshay Kumar Best Scenes|akshay kumar and rohit shetty fight|anupam kher|comedy movies|best hindi movies|youtube movies|latest hindi songs|hindi scenes|akshay kumar movies|paresh rawal|hindi full movies|phir hera pheri|latest hindi movie|superhit hindi movies|bollywood comedy scenes,1743336,8153,1387,356,https://i.ytimg.com/vi/yotSe3xC_D4/default.jpg,False,False,2019-11-18,14:30:04,14,2,871668.0
WfThmFk1XzY,"Naayagi Episode 536, 19/11/19",2019-11-19T15:00:07.000Z,UC-lJ-F5mlPP6SYPkkq6gjwA,Entertainment,VikatanTV,24,2019-11-20,SunTv|VikatanTV|Tamil Serial|Tamil Programme|Tamil TV Programme|Daily Serial|SunTV Serial|Naayagi episode today|Nayagi|Naayagi 19/Nov/2019|Naayagi|Naayagi Episode 19/11/19|Naayagi 19/11/2019|Naayagi Episode 536|vikatan|vikatantv|Naayagi latest episode,980557,6753,1494,607,https://i.ytimg.com/vi/WfThmFk1XzY/default.jpg,False,False,2019-11-19,15:00:07,15,1,980557.0
